threshold,avg_det_time,tpr,tnr,acc,bal_acc,f1,method_name,split_name
-0.6292095017318207,0.0,1.0,0.0,0.5168539325842697,0.5,0.6814814814814815,model,train
1.554251866764389e-05,0.0,1.0,0.0,0.5168539325842697,0.5,0.6814814814814815,model,train
0.0032724134460364305,0.010300646213689695,1.0,0.0,0.5168539325842697,0.5,0.6814814814814815,model,train
0.013003046006398043,0.019772236916401686,1.0,0.0,0.5168539325842697,0.5,0.6814814814814815,model,train
0.026197231936950338,0.02574705868756213,1.0,0.0,0.5168539325842697,0.5,0.6814814814814815,model,train
0.029413184110839374,0.026442397165509304,1.0,0.0,0.5168539325842697,0.5,0.6814814814814815,model,train
0.06457907899926205,0.03433831614609648,1.0,0.004651162790697674,0.5191011235955056,0.5023255813953489,0.6824925816023739,model,train
0.09437422601010459,0.03813751110318617,1.0,0.004651162790697674,0.5191011235955056,0.5023255813953489,0.6824925816023739,model,train
0.10922755154608454,0.039708186804296636,1.0,0.004651162790697674,0.5191011235955056,0.5023255813953489,0.6824925816023739,model,train
0.11725580711525593,0.040648898266747224,1.0,0.004651162790697674,0.5191011235955056,0.5023255813953489,0.6824925816023739,model,train
0.17024955689817217,0.044663873121539,1.0,0.004651162790697674,0.5191011235955056,0.5023255813953489,0.6824925816023739,model,train
0.19249919068606935,0.04870105765071435,1.0,0.009302325581395349,0.5213483146067416,0.5046511627906977,0.6835066864784547,model,train
0.20912284227768652,0.04968108677490824,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.22739206086265257,0.051032551735068835,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.23231128756613195,0.05127547789103847,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.28078384312663474,0.05362267658606325,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.3024812700850177,0.056200630033581896,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.30771459645563626,0.056931855330024594,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.31642752308866307,0.05766885263223929,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.31951082253395313,0.05782482226646979,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.3293900972081758,0.059678369177224945,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.3413417429093535,0.06104298955557529,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.374753949725374,0.06443943851724165,1.0,0.013953488372093023,0.5235955056179775,0.5069767441860465,0.6845238095238095,model,train
0.3931854766447476,0.06574347264736273,1.0,0.018604651162790697,0.5258426966292135,0.5093023255813953,0.6855439642324889,model,train
0.4763106489523832,0.07355057274279235,1.0,0.03255813953488372,0.5325842696629214,0.5162790697674419,0.688622754491018,model,train
0.4858527648469137,0.07418064264746181,1.0,0.03255813953488372,0.5325842696629214,0.5162790697674419,0.688622754491018,model,train
0.5171077432424269,0.07685803771616123,1.0,0.037209302325581395,0.5348314606741573,0.5186046511627906,0.6896551724137931,model,train
0.5347912259110714,0.07792632107277411,1.0,0.037209302325581395,0.5348314606741573,0.5186046511627906,0.6896551724137931,model,train
0.5542393063730557,0.07925438431388084,1.0,0.037209302325581395,0.5348314606741573,0.5186046511627906,0.6896551724137931,model,train
0.5549018509616417,0.07925438431388084,1.0,0.037209302325581395,0.5348314606741573,0.5186046511627906,0.6896551724137931,model,train
0.5908867120862175,0.08038450540052365,1.0,0.037209302325581395,0.5348314606741573,0.5186046511627906,0.6896551724137931,model,train
0.6002327696332017,0.08085486113174893,1.0,0.037209302325581395,0.5348314606741573,0.5186046511627906,0.6896551724137931,model,train
0.612803536471688,0.08162914862914857,1.0,0.04186046511627907,0.5370786516853933,0.5209302325581395,0.6906906906906907,model,train
0.6348900164571027,0.08391352557942938,0.9956521739130435,0.04186046511627907,0.5348314606741573,0.5187563195146613,0.6887218045112782,model,train
0.6804947993935233,0.0899762449602266,0.9956521739130435,0.05116279069767442,0.5393258426966292,0.5234074823053589,0.6907993966817496,model,train
0.7039338313984942,0.09137300761785883,0.9956521739130435,0.05116279069767442,0.5393258426966292,0.5234074823053589,0.6907993966817496,model,train
0.7157257889691309,0.0918947467482936,0.9956521739130435,0.05116279069767442,0.5393258426966292,0.5234074823053589,0.6907993966817496,model,train
0.8042400360226907,0.09728084374308624,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.837643135048161,0.09967079094310212,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.848688982791991,0.10095324279077135,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.8525910574886275,0.10104019931251047,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.8741694069126034,0.10253385439884291,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.8849063680009905,0.10270776744232116,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.8869669015958834,0.10288168048579942,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.8881497657848634,0.10305559352927769,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.9116030589654116,0.10529586482675724,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.9270030072274345,0.10648080015585731,0.9956521739130435,0.05581395348837209,0.5415730337078651,0.5257330637007078,0.6918429003021148,model,train
0.9600002241479544,0.11307757866339095,0.9956521739130435,0.06046511627906977,0.5438202247191011,0.5280586450960566,0.6928895612708018,model,train
0.9978882519283867,0.11699773478492007,0.9956521739130435,0.06046511627906977,0.5438202247191011,0.5280586450960566,0.6928895612708018,model,train
1.002946427669336,0.11803512734405174,0.9956521739130435,0.06046511627906977,0.5438202247191011,0.5280586450960566,0.6928895612708018,model,train
1.0076401452854142,0.11834706661251274,0.9956521739130435,0.06046511627906977,0.5438202247191011,0.5280586450960566,0.6928895612708018,model,train
1.0502954527040416,0.12149013508738901,0.9956521739130435,0.06976744186046512,0.5483146067415731,0.5327098078867543,0.6949924127465857,model,train
1.0503303789887397,0.12149013508738901,0.9956521739130435,0.06976744186046512,0.5483146067415731,0.5327098078867543,0.6949924127465857,model,train
1.0871058346582045,0.12491638516581301,0.9956521739130435,0.07441860465116279,0.550561797752809,0.5350353892821031,0.6960486322188449,model,train
1.1429994228813243,0.13084430113491888,0.9956521739130435,0.07906976744186046,0.5528089887640449,0.537360970677452,0.6971080669710806,model,train
1.1981615726612564,0.13322140661271087,0.991304347826087,0.07906976744186046,0.550561797752809,0.5351870576339738,0.6951219512195121,model,train
1.2842543276556597,0.14193617442816517,0.991304347826087,0.09302325581395349,0.5573033707865168,0.5421638018200202,0.6983154670750383,model,train
1.2898973838826606,0.14246743010358562,0.991304347826087,0.09302325581395349,0.5573033707865168,0.5421638018200202,0.6983154670750383,model,train
1.2948707461809192,0.14264134314706384,0.991304347826087,0.09302325581395349,0.5573033707865168,0.5421638018200202,0.6983154670750383,model,train
1.2952569277516588,0.14264134314706384,0.991304347826087,0.09302325581395349,0.5573033707865168,0.5421638018200202,0.6983154670750383,model,train
1.3072146914127734,0.14334375134146288,0.991304347826087,0.09302325581395349,0.5573033707865168,0.5421638018200202,0.6983154670750383,model,train
1.3107053626042173,0.14368549172668155,0.991304347826087,0.09302325581395349,0.5573033707865168,0.5421638018200202,0.6983154670750383,model,train
1.394113198139209,0.15210559666623727,0.991304347826087,0.09302325581395349,0.5573033707865168,0.5421638018200202,0.6983154670750383,model,train
1.4069109143348317,0.153142989225369,0.991304347826087,0.09302325581395349,0.5573033707865168,0.5421638018200202,0.6983154670750383,model,train
1.463171370362062,0.15814796873606937,0.9869565217391304,0.09302325581395349,0.5550561797752809,0.539989888776542,0.696319018404908,model,train
1.486317886528525,0.16096349569576113,0.9869565217391304,0.09302325581395349,0.5550561797752809,0.539989888776542,0.696319018404908,model,train
1.489293301258833,0.16123388180596412,0.9869565217391304,0.09302325581395349,0.5550561797752809,0.539989888776542,0.696319018404908,model,train
1.4945348224141028,0.1614707222601959,0.9869565217391304,0.09302325581395349,0.5550561797752809,0.539989888776542,0.696319018404908,model,train
1.5142756742156038,0.1625081148193276,0.9869565217391304,0.09302325581395349,0.5550561797752809,0.539989888776542,0.696319018404908,model,train
1.5207597272495847,0.1628834008605175,0.9869565217391304,0.09302325581395349,0.5550561797752809,0.539989888776542,0.696319018404908,model,train
1.5209557363721657,0.1628834008605175,0.9869565217391304,0.09302325581395349,0.5550561797752809,0.539989888776542,0.696319018404908,model,train
1.56035223390478,0.16509974871302094,0.9869565217391304,0.09767441860465116,0.5573033707865168,0.5423154701718907,0.6973886328725039,model,train
1.594577883267604,0.16662845189389802,0.9869565217391304,0.09767441860465116,0.5573033707865168,0.5423154701718907,0.6973886328725039,model,train
1.608535856501014,0.16706666534584144,0.9869565217391304,0.09767441860465116,0.5573033707865168,0.5423154701718907,0.6973886328725039,model,train
1.620811390751733,0.1680994812459342,0.9869565217391304,0.09767441860465116,0.5573033707865168,0.5423154701718907,0.6973886328725039,model,train
1.6375198675062705,0.16903197387407903,0.9869565217391304,0.10232558139534884,0.5595505617977528,0.5446410515672396,0.6984615384615385,model,train
1.6650532328569345,0.16995603963796171,0.9869565217391304,0.10232558139534884,0.5595505617977528,0.5446410515672396,0.6984615384615385,model,train
1.6829298977287408,0.17080168141037697,0.9869565217391304,0.11162790697674418,0.5640449438202247,0.5492922143579373,0.7006172839506173,model,train
1.7133424875399896,0.1716354654752823,0.9869565217391304,0.11162790697674418,0.5640449438202247,0.5492922143579373,0.7006172839506173,model,train
1.7173661596204326,0.1718188950637462,0.9869565217391304,0.11162790697674418,0.5640449438202247,0.5492922143579373,0.7006172839506173,model,train
1.730012756345495,0.17211533775149324,0.9869565217391304,0.11162790697674418,0.5640449438202247,0.5492922143579373,0.7006172839506173,model,train
1.7382343803229787,0.17369007168778322,0.9869565217391304,0.11162790697674418,0.5640449438202247,0.5492922143579373,0.7006172839506173,model,train
1.7729552468980876,0.1754601985860566,0.9782608695652174,0.12093023255813953,0.5640449438202247,0.5495955510616785,0.6987577639751553,model,train
1.782071907317949,0.17588889549301437,0.9782608695652174,0.12093023255813953,0.5640449438202247,0.5495955510616785,0.6987577639751553,model,train
1.7849194543415265,0.17595790860550575,0.9782608695652174,0.12093023255813953,0.5640449438202247,0.5495955510616785,0.6987577639751553,model,train
1.8307810650168221,0.17794927371128733,0.9739130434782609,0.12093023255813953,0.5617977528089888,0.5474216380182002,0.6967340590979783,model,train
1.8817005408469782,0.17965594817082223,0.9739130434782609,0.12558139534883722,0.5640449438202247,0.5497472194135491,0.6978193146417445,model,train
1.906208078071025,0.18095998230094335,0.9739130434782609,0.12558139534883722,0.5640449438202247,0.5497472194135491,0.6978193146417445,model,train
1.9499278659818273,0.18536339861511483,0.9695652173913043,0.12558139534883722,0.5617977528089888,0.5475733063700707,0.6957878315132605,model,train
1.9736335543103536,0.186875456097424,0.9695652173913043,0.12558139534883722,0.5617977528089888,0.5475733063700707,0.6957878315132605,model,train
1.9975655321470802,0.19108218173893227,0.9652173913043478,0.12558139534883722,0.5595505617977528,0.5453993933265925,0.69375,model,train
2.048039901779333,0.19530190429961589,0.9652173913043478,0.13023255813953488,0.5617977528089888,0.5477249747219414,0.6948356807511737,model,train
2.0669706512995134,0.19611540379274922,0.9652173913043478,0.13023255813953488,0.5617977528089888,0.5477249747219414,0.6948356807511737,model,train
2.0787813612377732,0.19759486000904755,0.9652173913043478,0.13023255813953488,0.5617977528089888,0.5477249747219414,0.6948356807511737,model,train
2.079579860491627,0.19759486000904755,0.9652173913043478,0.13023255813953488,0.5617977528089888,0.5477249747219414,0.6948356807511737,model,train
2.089664297787877,0.19836628131593792,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.1137057706991556,0.19913671860811433,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.151033061666851,0.20075077020614765,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.154164941464515,0.2009640009113692,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.155216480478984,0.2010509574331083,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.1841839659602726,0.20225992187319403,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.1851874520327073,0.20243383491667227,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.2156856979711668,0.20375113013099266,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.222989881115055,0.2049090248678348,0.9652173913043478,0.13488372093023257,0.5640449438202247,0.5500505561172901,0.6959247648902821,model,train
2.319397912707103,0.21113577091609131,0.9652173913043478,0.13953488372093023,0.5662921348314607,0.552376137512639,0.6970172684458399,model,train
2.320211999866544,0.21113577091609131,0.9652173913043478,0.13953488372093023,0.5662921348314607,0.552376137512639,0.6970172684458399,model,train
2.357600032097018,0.21419198853523805,0.9652173913043478,0.13953488372093023,0.5662921348314607,0.552376137512639,0.6970172684458399,model,train
2.359145899930354,0.21419198853523805,0.9652173913043478,0.13953488372093023,0.5662921348314607,0.552376137512639,0.6970172684458399,model,train
2.4254814627789187,0.21867393780894945,0.9652173913043478,0.13953488372093023,0.5662921348314607,0.552376137512639,0.6970172684458399,model,train
2.4579113385372295,0.22017081240651054,0.9652173913043478,0.13953488372093023,0.5662921348314607,0.552376137512639,0.6970172684458399,model,train
2.496520925779181,0.22216451867481635,0.9652173913043478,0.13953488372093023,0.5662921348314607,0.552376137512639,0.6970172684458399,model,train
2.5530690560180034,0.22494758965926037,0.9608695652173913,0.14883720930232558,0.5685393258426966,0.5548533872598584,0.6971608832807571,model,train
2.613053585752322,0.22909210773970523,0.9608695652173913,0.15813953488372093,0.5730337078651685,0.5595045500505561,0.6993670886075949,model,train
2.6188633786560445,0.22909210773970523,0.9608695652173913,0.15813953488372093,0.5730337078651685,0.5595045500505561,0.6993670886075949,model,train
2.670755399152057,0.23120246598049826,0.9565217391304348,0.16279069767441862,0.5730337078651685,0.5596562184024267,0.6984126984126984,model,train
2.6958048118230806,0.23245917494658935,0.9565217391304348,0.16279069767441862,0.5730337078651685,0.5596562184024267,0.6984126984126984,model,train
