threshold,avg_det_time,tpr,tnr,acc,bal_acc,f1,method_name,split_name
-0.009834854467771948,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.00016326142940670252,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0002999182411951798,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.00033132086315641957,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0003552293642893837,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.00037634423468050954,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0003966175661818509,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0004121843288065757,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.00042913896342527047,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.00044594986617701245,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0004648897136957371,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.00047880149779614464,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0004972325176520939,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0005134888801108801,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0005302906008792276,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0005466297661761922,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0005637684556961892,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0005827248491169828,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0006027414387736849,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0006216388297672585,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0006410813980786748,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0006619814554517899,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0006877870887884276,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0007158986276163528,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0007439395686167638,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0007709117785451087,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0008012094278795744,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0008368705008273851,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0008729013095934305,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.000909756093923489,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.000954442077970716,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.0009876994825469033,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
0.001026130531317329,0.0,1.0,0.0,0.536,0.5,0.6979166666666666,model,train
