threshold,avg_det_time,tpr,tnr,acc,bal_acc,f1,method_name,split_name
-0.4998848319945757,0.0,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
2.294975098848795e-09,0.0,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.0016536012967596583,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.003878154350806971,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.005850769742198593,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.006417087032710822,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.008515172556134694,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.010116686336786529,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.01014217396512096,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.010278566747605855,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.010635974468427045,0.00018518518518518518,1.0,0.0,0.453781512605042,0.5,0.6242774566473989,model,train
0.012494341565809579,0.00018518518518518518,1.0,0.007692307692307693,0.4579831932773109,0.5038461538461538,0.6260869565217392,model,train
0.01322349132877143,0.00018518518518518518,1.0,0.007692307692307693,0.4579831932773109,0.5038461538461538,0.6260869565217392,model,train
0.014588883481081706,0.00018518518518518518,1.0,0.007692307692307693,0.4579831932773109,0.5038461538461538,0.6260869565217392,model,train
0.015350206155518631,0.00018518518518518518,1.0,0.007692307692307693,0.4579831932773109,0.5038461538461538,0.6260869565217392,model,train
0.01598014876956111,0.00018518518518518518,1.0,0.007692307692307693,0.4579831932773109,0.5038461538461538,0.6260869565217392,model,train
0.016097123875360463,0.00018518518518518518,1.0,0.007692307692307693,0.4579831932773109,0.5038461538461538,0.6260869565217392,model,train
0.016378453520682013,0.00018518518518518518,1.0,0.015384615384615385,0.46218487394957986,0.5076923076923077,0.627906976744186,model,train
0.017464038229317524,0.00018518518518518518,1.0,0.015384615384615385,0.46218487394957986,0.5076923076923077,0.627906976744186,model,train
0.017900726222651264,0.00018518518518518518,1.0,0.015384615384615385,0.46218487394957986,0.5076923076923077,0.627906976744186,model,train
0.017939616220426724,0.00018518518518518518,1.0,0.015384615384615385,0.46218487394957986,0.5076923076923077,0.627906976744186,model,train
0.01808575072100782,0.00018518518518518518,1.0,0.015384615384615385,0.46218487394957986,0.5076923076923077,0.627906976744186,model,train
0.01966670921460253,0.00018518518518518518,1.0,0.015384615384615385,0.46218487394957986,0.5076923076923077,0.627906976744186,model,train
0.0198486190692011,0.00018518518518518518,1.0,0.015384615384615385,0.46218487394957986,0.5076923076923077,0.627906976744186,model,train
0.020682517994460192,0.00018518518518518518,1.0,0.03076923076923077,0.47058823529411764,0.5153846153846153,0.631578947368421,model,train
0.02100897168245341,0.00018518518518518518,1.0,0.03076923076923077,0.47058823529411764,0.5153846153846153,0.631578947368421,model,train
0.021571122428060585,0.00018518518518518518,1.0,0.03076923076923077,0.47058823529411764,0.5153846153846153,0.631578947368421,model,train
0.023200940322545178,0.00018518518518518518,1.0,0.03076923076923077,0.47058823529411764,0.5153846153846153,0.631578947368421,model,train
0.024762285810441265,0.00018518518518518518,1.0,0.038461538461538464,0.47478991596638653,0.5192307692307693,0.6334310850439883,model,train
0.024855375259326455,0.00018518518518518518,1.0,0.038461538461538464,0.47478991596638653,0.5192307692307693,0.6334310850439883,model,train
0.02491182176516049,0.00018518518518518518,1.0,0.038461538461538464,0.47478991596638653,0.5192307692307693,0.6334310850439883,model,train
0.025114986634524605,0.00018518518518518518,1.0,0.038461538461538464,0.47478991596638653,0.5192307692307693,0.6334310850439883,model,train
0.027231888397020378,0.00018518518518518518,1.0,0.038461538461538464,0.47478991596638653,0.5192307692307693,0.6334310850439883,model,train
0.029376648738141345,0.00018518518518518518,1.0,0.038461538461538464,0.47478991596638653,0.5192307692307693,0.6334310850439883,model,train
0.030172689973494204,0.00018518518518518518,1.0,0.046153846153846156,0.4789915966386555,0.5230769230769231,0.6352941176470588,model,train
0.030993428442825568,0.00018518518518518518,1.0,0.05384615384615385,0.4831932773109244,0.5269230769230769,0.6371681415929203,model,train
